session_code,participant_code,treatment,round_number,selection,delegation,automation,stop_click,prob_1,prob_2,prob_3,prob_selected,payoff_round,payoff_total,attraction_p1,attraction_p2,attraction_p3,choice_prob_p1,choice_prob_p2,choice_prob_p3,payoff_p1,payoff_p2,payoff_p3,perception,payment_id_m,earnings_t,active_time_sel,active_time_fb,active_time_ss,animal_answer,attention_answer,start_timestamp,start_timestamp_readable,age,gender,nationality,university,field_of_study,income_level
eci0vg6j,736lrr9s,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ye5gd36k,7,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,0qp96hpp,7,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zixlkrba,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,1rne481p,7,13,3,1,0,1,0.9,0.7,0.5,0.5,1.0,9.0,0.0,0.2843396918728962,1.0,0.05808273998285784,0.8838345200342842,0.05808273998285784,0.0,0.0,1.0,,,,,5,,,,,,,,,,,
eci0vg6j,uht3sgzr,5,13,3,2,,,0.7,0.9,0.5,0.5,1.0,9.9,0.0,0.029367078299241157,1.3736360014831088,,,,0.0,0.0,1.0,,,,3,1,1,,,1677283899,2023-02-25 00:11:39,,,,,,
eci0vg6j,s8onovdz,7,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,5cdpk467,7,13,3,2,0,,0.9,0.7,0.5,0.5,1.0,12.0,0.27501025712613836,0.5991386293661761,1.0016451217954612,,,,0.0,0.0,1.0,,,,1,1,1,,,1677327364,2023-02-25 12:16:04,,,,,,
eci0vg6j,l8at7gw5,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,qg9jv7jz,7,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,boi5evq4,7,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e3k3szdk,5,13,1,1,,,0.7,0.9,0.5,0.7,1.0,11.700000000000003,1.8816231838952544,0.0,0.0,0.9995685493405222,0.00021572532973889572,0.00021572532973889572,1.0,0.0,0.0,,,,2,,,,,1677350056,2023-02-25 18:34:16,,,,,,
eci0vg6j,wmo6k5qu,7,13,1,1,0,1,0.5,0.9,0.7,0.5,0.0,14.0,0.6455543106999999,0.016734845260605643,0.002381128666176099,0.9954759814192199,0.0024171981808445236,0.0021068203999354803,0.0,0.0,0.0,,,,2,5,,,,1677348700,2023-02-25 18:11:40,,,,,,
eci0vg6j,0392jze1,7,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,kmm7cypf,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,txtazg1y,7,13,2,2,0,,0.7,0.9,0.5,0.9,0.0,13.0,0.0,0.8866894150998845,0.0,,,,0.0,0.0,0.0,,,,1,,,,,1677357547,2023-02-25 20:39:07,,,,,,
eci0vg6j,riiyvtvo,7,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ncr1zkbh,5,13,1,1,,,0.5,0.9,0.7,0.5,1.0,8.3,1.5298232412505084,0.0036164506223878142,0.0,0.987409793308914,0.006404078295047076,0.0061861283960389715,1.0,0.0,0.0,,,,10,,,,,1677349571,2023-02-25 18:26:11,,,,,,
eci0vg6j,ec2w7tkn,7,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,grbaiil0,7,13,2,1,1,,0.5,0.9,0.7,0.9,1.0,14.0,0.0038636665438962154,1.83350294723363,0.0,0.0003547661541433779,0.9993033516231553,0.00034188222270136966,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,otpta2ig,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,sixnatn6,7,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ib5m1jpi,7,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e4lad8u0,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,293g9n0t,7,13,2,1,1,,0.7,0.9,0.5,0.9,1.0,11.0,0.004389657866254515,1.7626313107,0.0,0.0007023089398514394,0.9986242875270767,0.0006734035330718579,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,6iimmx0e,7,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9ogmwdk8,5,13,3,2,,,0.7,0.5,0.9,0.9,1.0,8.0,0.10382299999999998,0.22266131327857,1.0229345007,,,,0.0,0.0,1.0,,,,,1,1,,,1677349870,2023-02-25 18:31:10,,,,,,
eci0vg6j,w5ch2edh,7,13,1,1,1,,0.9,0.7,0.5,0.9,1.0,12.0,1.8636387229167755,0.0,0.0,0.9994875189490969,0.0002562405254515281,0.0002562405254515281,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,vw1efbmw,7,13,1,1,1,,0.9,0.7,0.5,0.9,1.0,12.0,1.8812597764906371,0.0,0.00011619148310894849,0.9995668053193661,0.00021647686112935668,0.00021671781950437815,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,ov09rba0,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zkkjxk0f,7,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,mqaro8tz,7,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,4qm6klwx,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,f9zfeu0i,7,13,1,2,0,,0.9,0.7,0.5,0.9,1.0,10.0,1.4901189129167756,0.0,0.04879680999999999,,,,1.0,0.0,0.0,,,,4,1,2,,,1677350604,2023-02-25 18:43:24,,,,,,
eci0vg6j,046kl20n,7,13,1,1,1,,0.5,0.9,0.7,0.5,0.0,8.0,0.6914259913223583,0.11991566245513838,0.0,0.9944938949276563,0.0041800639915025774,0.0013260410808411543,0.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,y8gbgh2w,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,34u48lnw,7,13,2,2,0,,0.5,0.7,0.9,0.7,1.0,9.0,0.0524132606223878,1.2208999999999999,0.023460492022358292,,,,0.0,1.0,0.0,,,,2,,1,,,1677351326,2023-02-25 18:55:26,,,,,,
eci0vg6j,082zaaxt,7,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,yqkhlpgd,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,13w2oabj,7,13,1,2,0,,0.5,0.9,0.7,0.5,0.0,8.0,0.4701161914831089,0.0,0.1668992844682788,,,,0.0,0.0,0.0,,,,2,4,1,,,1677351388,2023-02-25 18:56:28,,,,,,
eci0vg6j,rv70jqt3,7,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ratbta9d,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,6cbmk3h2,7,13,1,2,0,,0.9,0.7,0.5,0.9,1.0,9.0,1.5741864074046172,0.0016451217954610668,0.010779215328999996,,,,1.0,0.0,0.0,,,,3,,1,,,1677352906,2023-02-25 19:21:46,,,,,,
eci0vg6j,luprf5mz,7,13,2,2,0,,0.9,0.7,0.5,0.7,1.0,13.0,0.0,1.8855702846267817,0.0,,,,0.0,1.0,0.0,,,,10,1,2,,,1677353282,2023-02-25 19:28:02,,,,,,
eci0vg6j,dhryd8te,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,7nisr80z,7,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ej1mpqu5,7,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9brh6z7y,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,d7nuoo93,7,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zwo0wkdj,7,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,736lrr9s,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ye5gd36k,7,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,0qp96hpp,7,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zixlkrba,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,1rne481p,7,14,1,2,0,,0.9,0.7,0.5,0.9,0.0,9.0,0.0,0.13363965518026122,0.47,,,,0.0,0.0,0.0,,,,6,2,2,,,1677272401,2023-02-24 21:00:01,,,,,,
eci0vg6j,uht3sgzr,5,14,3,2,,,0.7,0.9,0.5,0.5,0.0,9.9,0.0,0.013802526800643344,0.6456089206970611,,,,0.0,0.0,0.0,,,,2,,1,,,1677283904,2023-02-25 00:11:44,,,,,,
eci0vg6j,s8onovdz,7,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,5cdpk467,7,14,2,2,0,,0.9,0.7,0.5,0.7,0.0,12.0,0.12925482084928502,0.28159515580210276,0.47077320724386673,,,,0.0,0.0,0.0,,,,1,1,1,,,1677327369,2023-02-25 12:16:09,,,,,,
eci0vg6j,l8at7gw5,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,qg9jv7jz,7,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,boi5evq4,7,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e3k3szdk,5,14,1,1,,,0.7,0.9,0.5,0.7,1.0,12.600000000000003,1.8843628964307695,0.0,0.0,0.999579715006272,0.00021014249686401463,0.00021014249686401463,1.0,0.0,0.0,,,,3,1,,,,1677350061,2023-02-25 18:34:21,,,,,,
eci0vg6j,wmo6k5qu,7,14,1,2,0,,0.5,0.9,0.7,0.5,0.0,14.0,0.3034105260289999,0.007865377272484651,0.0011191304731027665,,,,0.0,0.0,0.0,,,,3,1,1,,,1677348720,2023-02-25 18:12:00,,,,,,
eci0vg6j,0392jze1,7,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,kmm7cypf,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,txtazg1y,7,14,2,2,0,,0.7,0.9,0.5,0.9,1.0,14.0,0.0,1.4167440250969456,0.0,,,,0.0,1.0,0.0,,,,1,,,,,1677357551,2023-02-25 20:39:11,,,,,,
eci0vg6j,riiyvtvo,7,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ncr1zkbh,5,14,1,2,,,0.5,0.9,0.7,0.5,1.0,9.3,1.719016923387739,0.0016997317925222725,0.0,,,,1.0,0.0,0.0,,,,2,,2,,,1677349581,2023-02-25 18:26:21,,,,,,
eci0vg6j,ec2w7tkn,7,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,grbaiil0,7,14,2,1,1,,0.5,0.9,0.7,0.9,1.0,15.0,0.001815923275631221,1.861746385199806,0.0,0.00026549798109047336,0.9994735802211389,0.00026092179777073197,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,otpta2ig,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,sixnatn6,7,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ib5m1jpi,7,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e4lad8u0,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,293g9n0t,7,14,2,1,1,,0.7,0.9,0.5,0.9,1.0,12.0,0.002063139197139622,1.828436716029,0.0,0.0003660236575143165,0.9992751119756185,0.000358864366867236,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,6iimmx0e,7,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9ogmwdk8,5,14,1,2,,,0.7,0.5,0.9,0.7,1.0,9.0,1.04879681,0.1046508172409279,0.4807792153289999,,,,1.0,0.0,0.0,,,,2,1,1,,,1677349876,2023-02-25 18:31:16,,,,,,
eci0vg6j,w5ch2edh,7,14,1,1,1,,0.9,0.7,0.5,0.9,1.0,13.0,1.8759101997708845,0.0,0.0,0.9995443031960574,0.00022784840197133675,0.00022784840197133675,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,vw1efbmw,7,14,1,1,1,,0.9,0.7,0.5,0.9,1.0,13.0,1.8841920949505995,0.0,5.460999706120579e-05,0.9995789173898632,0.00021048626308008475,0.000210596347056789,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,ov09rba0,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zkkjxk0f,7,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,mqaro8tz,7,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,4qm6klwx,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,f9zfeu0i,7,14,1,2,0,,0.9,0.7,0.5,0.9,1.0,11.0,1.7003558890708845,0.0,0.022934500699999992,,,,1.0,0.0,0.0,,,,3,1,1,,,1677350611,2023-02-25 18:43:31,,,,,,
eci0vg6j,046kl20n,7,14,1,1,0,1,0.5,0.9,0.7,0.5,1.0,9.0,1.3249702159215084,0.056360361353915034,0.0,0.8921116111056141,0.06815569834595782,0.03973269054842811,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,y8gbgh2w,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,34u48lnw,7,14,2,2,0,,0.5,0.7,0.9,0.7,1.0,10.0,0.024634232492522265,1.573823,0.011026431250508397,,,,0.0,1.0,0.0,,,,1,,2,,,1677351332,2023-02-25 18:55:32,,,,,,
eci0vg6j,082zaaxt,7,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,yqkhlpgd,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,13w2oabj,7,14,2,2,0,,0.5,0.9,0.7,0.9,1.0,9.0,0.22095460999706118,1.0,0.07844266370009104,,,,0.0,1.0,0.0,,,,5,4,2,,,1677351402,2023-02-25 18:56:42,,,,,,
eci0vg6j,rv70jqt3,7,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ratbta9d,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,6cbmk3h2,7,14,3,2,0,,0.9,0.7,0.5,0.5,0.0,9.0,0.7398676114801701,0.0007732072438667014,0.005066231204629998,,,,0.0,0.0,0.0,,,,2,1,1,,,1677352912,2023-02-25 19:21:52,,,,,,
eci0vg6j,luprf5mz,7,14,2,1,1,,0.9,0.7,0.5,0.7,1.0,14.0,0.0,1.8862180337745873,0.0,0.0002064444363871941,0.9995871111272256,0.0002064444363871941,0.0,1.0,0.0,,,,3,5,,,,1677353286,2023-02-25 19:28:06,,,,,,
eci0vg6j,dhryd8te,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,7nisr80z,7,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ej1mpqu5,7,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9brh6z7y,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,d7nuoo93,7,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zwo0wkdj,7,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,736lrr9s,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ye5gd36k,7,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,0qp96hpp,7,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zixlkrba,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,1rne481p,7,15,2,2,0,,0.9,0.7,0.5,0.7,1.0,10.0,0.0,1.0628106379347229,0.22089999999999999,,,,0.0,1.0,0.0,,,,3,1,1,,,1677272409,2023-02-24 21:00:09,,,,,,
eci0vg6j,uht3sgzr,5,15,3,1,,,0.7,0.9,0.5,0.5,0.0,9.8,0.0,0.006487187596302371,0.3034361927276187,0.04917941370269738,0.05233087211172038,0.8984897141855821,0.0,0.0,0.0,,,,4,3,,,,1677283910,2023-02-25 00:11:50,,,,,,
eci0vg6j,s8onovdz,7,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,5cdpk467,7,15,1,2,0,,0.9,0.7,0.5,0.9,1.0,13.0,1.060749765799164,0.1323497232269883,0.22126340740461736,,,,1.0,0.0,0.0,,,,1,,1,,,1677327373,2023-02-25 12:16:13,,,,,,
eci0vg6j,l8at7gw5,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,qg9jv7jz,7,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,boi5evq4,7,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e3k3szdk,5,15,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
eci0vg6j,wmo6k5qu,7,15,1,1,1,1,0.5,0.9,0.7,0.5,1.0,15.0,1.1426029472336299,0.0036967273180677856,0.0005259913223583002,0.6574317045622742,0.1738838796092969,0.16868441582842908,1.0,0.0,0.0,,,,2,5,,,,1677348724,2023-02-25 18:12:04,,,,,,
eci0vg6j,0392jze1,7,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,kmm7cypf,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,txtazg1y,7,15,2,2,0,,0.7,0.9,0.5,0.9,1.0,15.0,0.0,1.6658696917955644,0.0,,,,0.0,1.0,0.0,,,,1,,,,,1677357555,2023-02-25 20:39:15,,,,,,
eci0vg6j,riiyvtvo,7,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ncr1zkbh,5,15,1,1,,,0.5,0.9,0.7,0.5,0.0,9.200000000000001,0.8079379539922373,0.000798873942485468,0.0,0.9991234126816202,0.0004399698597685794,0.00043661745861120954,0.0,0.0,0.0,,,,3,1,,,,1677349586,2023-02-25 18:26:26,,,,,,
eci0vg6j,ec2w7tkn,7,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,grbaiil0,7,15,2,1,1,,0.5,0.9,0.7,0.9,1.0,16.0,0.0008534839395466739,1.8750208010439087,0.0,0.00023168110902715912,0.9995385232856436,0.00022979560532912464,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,otpta2ig,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,sixnatn6,7,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ib5m1jpi,7,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e4lad8u0,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,293g9n0t,7,15,2,1,1,,0.7,0.9,0.5,0.9,1.0,13.0,0.0009696754226556223,1.8593652565336298,0.0,0.0002694257808190896,0.9994636382456361,0.0002669359735447747,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,6iimmx0e,7,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9ogmwdk8,5,15,2,2,,,0.7,0.5,0.9,0.5,1.0,10.0,0.4929345007,1.0491858841032362,0.22596623120462994,,,,0.0,1.0,0.0,,,,1,,,,,1677349880,2023-02-25 18:31:20,,,,,,
eci0vg6j,w5ch2edh,7,15,1,1,1,,0.9,0.7,0.5,0.9,1.0,14.0,1.8816777938923157,0.0,0.0,0.9995687747733164,0.00021561261334181303,0.00021561261334181303,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,vw1efbmw,7,15,1,1,1,,0.9,0.7,0.5,0.9,1.0,14.0,1.8855702846267817,0.0,2.566669861876672e-05,0.999584492527924,0.00020772820881856356,0.00020777926325742186,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,ov09rba0,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zkkjxk0f,7,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,mqaro8tz,7,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,4qm6klwx,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,f9zfeu0i,7,15,1,2,0,,0.9,0.7,0.5,0.9,1.0,12.0,1.7991672678633157,0.0,0.010779215328999996,,,,1.0,0.0,0.0,,,,3,1,1,,,1677350618,2023-02-25 18:43:38,,,,,,
eci0vg6j,046kl20n,7,15,2,2,0,,0.5,0.9,0.7,0.9,1.0,10.0,0.6227360014831089,1.02648936983634,0.0,,,,0.0,1.0,0.0,,,,5,1,2,,,1677350896,2023-02-25 18:48:16,,,,,,
eci0vg6j,y8gbgh2w,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,34u48lnw,7,15,3,2,0,,0.5,0.7,0.9,0.9,1.0,11.0,0.011578089271485464,0.73969681,1.005182422687739,,,,0.0,0.0,1.0,,,,2,1,2,,,1677351339,2023-02-25 18:55:39,,,,,,
eci0vg6j,082zaaxt,7,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,yqkhlpgd,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,13w2oabj,7,15,2,2,0,,0.5,0.9,0.7,0.9,1.0,10.0,0.10384866669861875,1.47,0.03686805193904279,,,,0.0,1.0,0.0,,,,4,4,2,,,1677351414,2023-02-25 18:56:54,,,,,,
eci0vg6j,rv70jqt3,7,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ratbta9d,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,6cbmk3h2,7,15,2,2,0,,0.9,0.7,0.5,0.7,0.0,9.0,0.3477377773956799,0.00036340740461734966,0.002381128666176099,,,,0.0,0.0,0.0,,,,2,,1,,,1677352917,2023-02-25 19:21:57,,,,,,
eci0vg6j,luprf5mz,7,15,2,1,1,,0.9,0.7,0.5,0.7,0.0,14.0,0.0,0.886522475874056,0.0,0.00020584380100171763,0.9995883123979966,0.00020584380100171763,0.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,dhryd8te,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,7nisr80z,7,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ej1mpqu5,7,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9brh6z7y,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,d7nuoo93,7,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zwo0wkdj,7,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,736lrr9s,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ye5gd36k,7,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,0qp96hpp,7,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zixlkrba,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,1rne481p,7,16,2,2,0,,0.9,0.7,0.5,0.7,0.0,10.0,0.0,0.4995209998293197,0.10382299999999998,,,,0.0,0.0,0.0,,,,2,1,1,,,1677272414,2023-02-24 21:00:14,,,,,,
eci0vg6j,uht3sgzr,5,16,3,1,,,0.7,0.9,0.5,0.5,0.0,9.700000000000001,0.0,0.0030489781702621142,0.14261501058198078,0.16814752654946916,0.17312849638708733,0.6587239770634435,0.0,0.0,0.0,,,,1,2,,,,1677283916,2023-02-25 00:11:56,,,,,,
eci0vg6j,s8onovdz,7,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,5cdpk467,7,16,2,2,0,,0.9,0.7,0.5,0.7,1.0,14.0,0.4985523899256071,1.0622043699166845,0.10399380148017015,,,,0.0,1.0,0.0,,,,1,,1,,,1677327378,2023-02-25 12:16:18,,,,,,
eci0vg6j,l8at7gw5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,qg9jv7jz,7,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,boi5evq4,7,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e3k3szdk,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,wmo6k5qu,7,16,1,2,0,,0.5,0.9,0.7,0.5,1.0,16.0,1.5370233851998059,0.001737461839491859,0.00024721592150840106,,,,1.0,0.0,0.0,,,,2,1,1,,,1677348734,2023-02-25 18:12:14,,,,,,
eci0vg6j,0392jze1,7,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,kmm7cypf,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,txtazg1y,7,16,2,2,0,,0.7,0.9,0.5,0.9,1.0,16.0,0.0,1.7829587551439152,0.0,,,,0.0,1.0,0.0,,,,1,,,,,1677357559,2023-02-25 20:39:19,,,,,,
eci0vg6j,riiyvtvo,7,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ncr1zkbh,5,16,1,1,,,0.5,0.9,0.7,0.5,1.0,10.100000000000001,1.3797308383763516,0.00037547075296816995,0.0,0.9498256513866599,0.025132267610255776,0.025042081003084433,1.0,0.0,0.0,,,,2,,,,,1677349591,2023-02-25 18:26:31,,,,,,
eci0vg6j,ec2w7tkn,7,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
